25509086628,บ้อง หลอดแก้ววิทยาศาสตร์ บอโรซิลิเกตสูง แจกันแก้วใสทนอุณหภูมิสูง เครื่องใช้ในบ้าน Artware บ้องแก้ว,฿62.00,191,Slovey,5.5%,฿3.41,https://shopee.co.th/product/603761471/25509086628,https://s.shopee.co.th/9UjSBU14Y1
22766002228,☘️ bkglass88 ☘️ บ้องแก้ว Molino สีใส สกรีนลายโลโก้ มี 5 สีให้เลือก,฿259.00,794,bkglass88,8.5%,฿22.02,https://shopee.co.th/product/987820410/22766002228,https://s.shopee.co.th/9f2sNn0RD4
15496626158,[จัดส่งทันที] เคสบ้องแก้ว caseบ้องแก้ว ยางใส่บ้อง ยางหุ้มบ้อง Silicone Protective Band เคสกันกระแทก เคสใส่บ้องแก้ว,฿78.00,2พัน,Confer,6.5%,฿5.07,https://shopee.co.th/product/701481520/15496626158,https://s.shopee.co.th/9pMIa5zns7
22869169721,พร้อมส่งจากไทย บ้องแก้วใหญ่35-60CM  แกะสลักลายใบไม้บินอย่างดี หลอดวิทยาศาสตร์ โจ๋ข้อต่อ14MM,฿249.00,467,CNM.TH,6.5%,฿16.19,https://shopee.co.th/product/841420326/22869169721,https://s.shopee.co.th/8fALBx4FEu
20888744107,พร้อมส่ง โจ๋ บ้อง ไปร์ ครบชุด  บ้องขวด คละสี*03,฿79.00,1.1พัน,Happy time420,8.5%,฿6.72,https://shopee.co.th/product/975468615/20888744107,https://s.shopee.co.th/8pTlOG3btx
24613590906,พร้อมส่ง！ชุดบ้องกระเป๋า บ้องแก้ว รวมทั้งหมด9รายการต่อ1ชุด กระปุกเก็บชา ที่เขี่ยบุห รี่ ที่บด ถาดหลอดเก็บบุ,฿486.00,349,CNM.TH,6.5%,฿31.59,https://shopee.co.th/product/841420326/24613590906,https://s.shopee.co.th/8znBaZ2yZ0
16096790114,โจ๋หัวกระโหลก14mm พร้อมกรองในตัว คัพแก้ว บ้องแก้ว,฿59.00,1.3พัน,ซื้ออะไรดีเน๊าะ,5.5%,฿3.25,https://shopee.co.th/product/91005587/16096790114,https://s.shopee.co.th/9A6bms2LE3
21578854367,บ้องแก้ว บ้องแก้วเรืองแสง ส่งภายใน24ชม.แก้ว100% ครบชุดพร้อมใช้,฿165.00,2.6พัน,ซื้ออะไรดีเน๊าะ,5.5%,฿9.08,https://shopee.co.th/product/91005587/21578854367,https://s.shopee.co.th/7zueOj6maq
21290369751,บ้องแก้วใหญ่ 35cm หลอดแก้ว 14cm หนา 7mm พร้อมส่งจากไทย galss bong อุปกรณ์ครบชุดไม่ต้องซื้อเพิ่ม (บ้อง+หลอด+คัพ),฿298.00,3.1พัน,LilHigh,5.5%,฿16.39,https://shopee.co.th/product/1024953080/21290369751,https://s.shopee.co.th/8AE4b269Ft
27554431000,บ้องแก้วใหญ่ 45CM หลอดแก้ว 14CM หนา 20MM พร้อมส่งจากไทย galss bong สกรีนสวยชัด อุปกรณ์ครบชุด (บ้อง+หลอด+คัพ) หนาขึ้น,฿476.00,240,CZX-420,8.5%,฿40.46,https://shopee.co.th/product/1035137874/27554431000,https://s.shopee.co.th/8KXUnL5Vuw
